text,label
"Sebelumnya aku agak ingin memilih no2. Karna tetangga bnyak pro kesana dan karna dulu aku jg pro kesana tapi kalah melulu, aku baru liat debat di video ini hari ini. Dan sbg rakyat yg akan memilih wajar saya menilai, Saya lihat awal² kyak nya pak gemoy ini bereaksi seolah² setiap dia menjawab dia selalu anok²/seolah pro ke pak ganjar. Padahal yg namanya DEBAT yah wajarlah banyak omong kalo ga banyak omong ya ga debat namanya, Dan pak No.1 ini menjawab pertanyaan tsb sesuai arah dan visimisi dia tp dlm sisi lain berbeda dari jawaban pak gemoy, dia kedepannya merangkul ini itu malah di bilang banyak ""OMON OMON"" seolah² pak gemoy mengejek no3 ini banyak omong. Wajarlah debat banyak omong mejawab pertanyaan gimana sih. Lalu ku lihat pak gemoy ini melulu loloskan semua jawaban pak ganjar seolah setuju² aja dgn jawaban pak ganjar. Tapi tak sesuai harapan, pak ganjar malah balik menyerang pak gemoy, awalnya mau merangkul malah kena serang tapi gatau apakah ini emg permainan atau gimana biar nampak seolah² pak gemoy di serang oleh ke 2 paslon padahal yg namanya DEBAT wajar ngeBANTAH, Tapi yg heran ini. Pak gemoy hanya adem di satu paslon tapi di satu paslon lain agak sensitif kek nya. Trs Masalah tanah Pribadi, Disini ku lihat Pak no1 sentil ttg itu karna Pak gemoy bilang diDebat KE1 GA PUNYA APA APA HANYA RAKYAT BIASA YANG SETIA UNTUK NEGARA, tapi ketika disentil dengan Pertanyaan tsb Malah Emosi, dan bilang pak no1 ini G*BLOK dipertamuannya. agak Ngeri saya jadinya, lalu banyak disini yg komen pak Gemoy sabar, di desak terusss, Lucu yaa wajarlah namanya Pertanyaan harus di wajab lah kalo ga mau jawab secara terbuka ngapain berdiri disana. Yg di HUJATT disini dominan paslon no.1 padahal DULU ! DULU Ya Bpak PRESIDEN skrg Pernah Melontarkan Katakata yg sama ttg harta dan tanah pribadi pak Gemoy Coba cek lagi deh video lama, saya aja masih inget kok. tapi gak pernah di hujatt atau pak gemoy tersinggung tapi skrg malah pro ke Presiden skrg yg pernah jadi lawannya sekaligus kerjasamalah istilahnya. Kok sama yg ini beda, jadi disini terlihat oleh saya no 2 ingin merangkul no3 buat menjatuhkan no 1 soalnya ku lihat agak sensitif sekali dia jawabnya, meremahkan sekali. Eh malah diserang balik oleh no3 tapi ga tau deh apa ini permainan no2 merangkul no.3 dan no3seolah olah ikut nyerang no2. Supaya nampak kalo no1&3 itu nindass no,2  Padahal yg jawaban agak ngejek itu no2 . Di kasih pertanyaan bisanya ngehindar dan tapi ga teratur/berani jawab, banyak yg ga bnyak omong tp langsung praktek lapangan. Lah?? Semua situasi dan kondisi itu harus di pertanyakan kalo ga sesuai arahan dan pemikiran kalo langsung terjub aja itu ga baik jg hasilnya. Nah giliran yg banyak omong, bijak, sesuai arahan, rinci menjelaskan Kok malah di hujan dengan kata BANYAK OMONG / OMON OMON. LUCUNYA NEGARA INI NYARI 
kalo KASAR dan Gemoy aja Ga Penting ! Yg penting itu sesuai ucapan, arahan, mantang, bijak, detail itu yg HARUS KITA fikirkan ke depannya , jgn bisanya cuma milih yg Takut jawab pertanyaan seolah² di tindas tapi bisanya cuma bilang G*BLOK doang. kan ga bangett😂😂😂🤭 huh dipindahhh haluaaan deh ngerii Padahal banyak yg ga pro cuma krna mau ikutan yg viral viral , yg semestinya lurus malah ditindas. Dan yg mudah tersinggung dan kasar malah di pilih... Maaf Gunakan POLA Pikir !!",0
"Tadinya Saya Pro Sama Bapak Anies Baswedan Karena Sama Orang Jawa Barat Tapi Pas saya lihat debat Ini Ko Rasanya Gimana Gitu Mendengar Omongan Beliau yang selalu menjatuhkan lawan hanya demi jabatan,,,Pokonya Sekarang Pindah Haluan 2.Prabowo Gibran,Bapak Gemoy Presidenya✌",0
"Benar kata Prabowo, kalau militer kita lemah kita akan dijajah, kita harus kuat",0
Yg dua pinter merangkai kata2😂😂😂😂yg satu polos aja 😂😂😂,1
"Anis, jadi presiden Palestina saja sanah..   sukur sukur mati syahid 😂😂. Biar engga tambah dosa nya",1
"ANIIES MUNAFIK, JANGAN SAMPAI NEGARA DIPIMPIN OLEH ORANG MUNAFIK!!!",0
Indonesia cocok di pimpin orang cerdas seperti anies baswedan dan banyak prestasi salam dari tebet jakarta,1
Mau lu ngomong apa aja nis aing tetep pilih pak Prabowo...,0
"Paslon 1&3 mau menjatuhkan pak Prabowo, tetap semangat pak dan selalu rendah hati, dari sini kita bisa tau kalo Paslon 1&3 bisanya hanya saling menjatuhkan dan menyudutkan, pak Prabowo dan mas Gibran selalu di hati❤",0
"Gampang bgt keblunder, jd potong omongan org mulu. Emosian bgt, masih calon aja nggak bisa mengontrol emosi 🙄",0
"Jangankan Anies, DPR komisi 1 saja ditolak Pak Prabowo untuk membuka secara terbuka dan detail  tetkait Alokasi Dana Pertahanan. 

Anis msh Byk Retorika dalam debat ini. 

Ganjar mulai mirip mirip anies, terlalu gampang mengutarakan kata kata.",0
Enek banget liat muka mba anis,0
Mas anis mas anisss,0
Manisnya janji manismu Nis,0
tongkosong,0
"ngarang nt, o3 bicara pakai data",0
pilih anies,0
semoga pak  Prabowo selalu membawa Indonesia  semangkin aman merdeka maju terus dan selalu membawa rakyatnya hidup  dalam kedamaian amiin.,0
Pak prabowo menag 1putaran .Aamiin ya Allah.🤲❤,0
Ayo dong bahas rok mini,0
Om mahfud baru calon duduknya udh bgtu gmna ntr JD aduhhh,0
Hore....hore.... hore.....😅😅😅😅,0
anis baswiri kenapa ya???,0
"ciri2 orang munafieq adalah orang yang berbicaranya lain di mulut dan hati,.klan yaman gak akan pernah jadi presiden..dan saya yaqin anies tidak akan pernah jadi presiden.. kira2 jadi mentri pendidikan di pecat nilainya berapa ya?.Q yaqin anies mulutnya beracun dan munafieq manusia seperti ini tidak akan pernah bermanfaat bagi masyarakat indonesia.
pak prabowo indonesia butuh ke iklasan anda untuk memimpin indonesia.",0
"2:27:10 masalah barang bekas. Contohnya. Kita beli motor, kemudian kita pakai, besoknya sudah menjadi barang bekas.
Yang penting catatan perawatannya jelas, dan uji kelayakan.

Masak kita harus beli barang baru setiap hari, agar setiap hari baru?",1
Kelihatan sekali si kelebihan bayar ga paham sistem pemerintahan. 0%,0
Si wowo terlihat lelah menahan emosionalnya dan pura pura santai,0
Dimenit 1.16.17 kog moderatornya ga negur mereka ber2 ya?kog bisa tanya jawab begitu aneh😂😂,1
"Aing mah gereget ka calon presiden nu loba ngomong,ges mah loba ngomong te nyambung deuih.",0
Kok ada yg di potong,0
smuga indonesiaku damai aminnn,0
Saya dukung Presiden yg bisa bubarin DPR,1
Anis president kita,0
semoga pak ganjar pranowo jadi presiden 2024,0
Pak prabowo menangggggggggggg,0
Dulu gak mau pak Ganjar karena partai pengusungnya. Tapi setelah nonton debar ini malah tertarik dengan pak Ganjar.,0
Klau saya lihat dari wajah pak Prabowo tulus untuk negara ini saya yakin itu dari raut wajah nya sabar pak pasti pak Prabowo Subianto menang yakin lah pak ✌️🙋,1
Najmu No.1,0
Menurut sy ke tiga kanditdat semua y bagus2 wawasanya...karna sy epen sm paslon no.1.y Bpk Anis laj yg paling keren gagasanya,1
Gua cari presiden yang tidak mengobral mmmmbbbbeeeekkkk,0
Makin yakin sama Pak Prabowo. Titik !!,0
"Terus  jadi Anak DPR gimana dong   Gajih ny aja 300 jt per bulan 😂  ,
Lebih berjasa mana polisi atau DPR",1
amin aja,0
Ini calon presiden malah bahasa.a tentang menham semua gimana toh😮,0
"Siap pilih Prabowo Gibram.. Saya mengajak Istri, dan sanak keluarga pilih Prabowo Gibran",0
anis senyuman licik,0
Kmi se kecamatan tetep pak prabowooo...semagat pak.❤,0
Indonesia butuh pemimpin pintar cerdas tegas dan bermasyarakat. Semakin yakin ada di anis Baswedan...,1
✌️✌️✌️✌️✌️✌️✌️✌️✌️,0
"Ahahahah, gede bet omongan nya, kita kalem aja ya pak, tetap ✌🏻",0
TTP BPK ANIES IDOLA KU VERY SMART,0
JK nyengir dibalik layar 😁😁😁😁😁,0
Indonesia semakin chaos tidaak,0
backgroundnya kekayaan alam kita yang diangkut entah kemana dan untuk siapa :face-purple-crying:,0
"Debat capres nob semua nya argumennya saling todong, ada yang seakan akan menyerah, ada yang seakan akan di ancam, yang jelas siapa ayam putih polos sebenarnya,dan ayam hitam sebenarnya, seakan akan bicaranya menjanjikan uang sepabrik full gudang nya dengan uang, 😅 tolong jangan buat gudang uang saja buat uang yang banyak seperti janjinya sabdo palon untuk tanah Jawa, karena ibukota presiden ada di tanah jawi,nyai roro Kidul menunggu pemimpin sebenarnya, jangan sampai kita kalah dengan jin, jin berjanji terbukti, kalau kita ingkar janji lebih rendah dari jin",1
"1 takut banjir  nyerang 2
2 tegas, jujur 
3 partainya, nyerang 2 juga",1
Salam 2jari ❤coblos,0
"Anis aja lah.cerdas,bersih. Laen no..",1
Setiap anis ngomong kok dlm hati gue dzikir nya bulshit²²²²²,0
"Adab Dan ahlak berbicara ada Pada bapak prabowo, itulah pemimpin kita akan datang, yang tidak membuka aib negara kita.",0
Pak anis pak anis. 😅😅😅 bicara yg simpel aja kenapa pak. 😂 tidak semua rakyat indonesia paham bahasa muter2 bapak itu.  Maap ya pak,1
"Asalnya saya blm punya pilihan tapi sekarang aku pilih prabowo gibrann 
 Semangat prabowo gibran maju terus pantang mundur doa pendukungmu sll dipanjTkan 

Habis liat debat 
Mani hayang ngabakakak ujang anis tah ihhh 
Katingali pisan jelema haus kekuasaan",0
Di menit 50:21 dri senyum langsung mingkem karna membahas ttg korupsi..😅,0
Muak liat anis kliatan banget mulut manisnya,0
"Tadinya tiap buka youtub bnyk konten pendukug anis,
Setelah liat debat x ini pak prabowo seperti sedang jadi tesangka, oleh 2 paslon di desak untuk menunjukan bukti dalam waktu 1menit. semngat pak prabowo",0
"Liat semua komenannya, berasa isinya buzzer semua ya",0
"Mantab Prabowo,  jangan ngomong aja, kerja dan buktikan😅",0
Persis kayak Vicky prastio basmedan cara ngambil kata2/kalimat nya 😂😂,1
anis mulutnya nyinyir bgt,0
"bilangnya etika, eh debatnya tidak beretika.. siapa kah itu....",0
Pokoknya intinya al in Prabowo,0
"Rakyat Indonesia sudah pintar semua,, sudah bisa memilih pemimpinyg baik untuk negri ini.. ya Allah menangkanlah Pak Prabowo  ...",1
"Bismillah  p prabowo  di pelajaran  kegagalan  2x,  semoga  bisa  jadi  pedoman  pembelajaran  dari  pak  presiden  Jokowi  yg Luar  biasa  tidak  banyak  bicara  kerja  nyata  , semoga  harapan  bangsa  dan  masyarakat  bisa  menjadikan  Indonesia  lebih  baik  ,maju  aman  dan  perdulikan  kaum  kecil  ,dan perduli  dengan  lapangan  kerja  ank  Bangsa  yg lebih  baik  aamiin  yrb  ..",1
Prabowo tidak pernah menyerang lawan.tapi Aceh di hanguskan dia..banyak masyarakat sipil korban.apa lagi jadi presiden itu tak pantas.. berpikir lah dgn bijak untuk kedepannya Indonesia ini,1
Anies of the best,0
Jujur AQ Dulu pilih bapak Jokowi alhmdllh terpilih jadi presiden dan sekarang AQ pilih bapak Prabowo semoga terpilih menjadi presiden th 2024 Aamiin 🤲,0
"Dari awal anis suruh sampaikan visi misi eeh malah lansung nyerang personal,, sok paling etik",0
Prabowo gibran yes,0
Aamiin yaa Rabb 🤲,0
Kok darting g kumat  ya denger anis ngomong😂😂😂😂,1
Genjer mimpin jateng ggal & Yohanes Anis mimpin Jakarta jg ggal sama2 gk becus mana bisa ngurus NKRI,0
"Mantap sekali debat capres ,pak ganjar terbaik memberikan penjelasan yang sangat mudah dipahami dan program terbaiknya",1
Ayoooo dukung pk prabowo,1
"""Connie Bakrie Bedah Pertahanan Indonesia dari Debat Capres"" coba dengar ini di tirtoID
mungkin menambah wawasan",0
Asalamu'alaikum 4 Nilai Nya wowo!,0
Gak ada yg bisa Paslon lain seperti gagasan pak Anies ya😂. No 1 amin,1
Pekalongan kota batik dukung penuh dengan bpk prabowo...,1
Anis arogan bgt keliatan mencemeeh Prabowo disitu. Erika minus pantesan di juluki Sengkuni licik bgt🤣,1
Jadi makin yakin ke prabowo,0
"Jadilah manusia yang bersih dari korupsi, tabung uang negara untuk melunasi hutang Indonesia mohon otaknya jangan error, bukan janji janji kambing, tapi janji Sukarno yang terulang kembali",0
Pak anis semoga sehat selalu ya biar bisa menyaksikan bapak probowo jadi presiden,0
Mukanya anies ngeselin,0
"Jangan menilai kerja pak prabowo , pak anis pak ganjar kalian tidak ada apa2 nya dengan beliau, we love u pak prabowo",0
"anis, Manusia Jumawa yg tidak tau berterima kasih, diangkat dari keterpurukan karir politik setelah dikandaskan dari jabatan mendiknas, manusia LAKNAT OPPORTUNIS ini, semoga dibenamkan Allah SWT DALAM KEHINAAN. Dalam ISLAM Ketinggian derajat dan kemuliaan seseorang bukan berdasarkan gelar akademis-nya, TETAPI  lebih kepada Akhlaq/budipekerti/atitude/etika. ORANG YG PANDAI RETORIKA DAN GEMAR BICARA CENDERUNG SEORANG PEMBUAL/PENDUSTA.",0
Pokoknya no 2 Bosssssss,0
penasaran kl paslon yang suka menjatuhkan paslon lain kalah dan ketemu sama paslon yg menang bakalan kaya apa ya🤔🤔secara muka ga bisa diumpetin😅 atau jangan-jangan malah ... ....,1
Siapapun presindenya yang penting jangan ANIS BUSWEYDAN..!!!,0
Kalo di perhatiin debat ini calo2n capresnya bedebat cara ngmng dan memberi penjelasaanya kok tergesa2 dan buru gak jls arah ngomongnya kmna..mulut capres 1 dan 3 ngebut bgt ngmngnya kyk kumur2 trs matanya bingung mau cari2 lagi bahan omongan..apalagi seh ganjar ini emosional typenya..banyak omomng type org pembohong dan tong kosong,0
Bismillahirrahmanirrahim pak prabowo ❤,0
Semua nya nyerang pa PRABOWO karna beliau kandidat terkuat.. harusnya sebagai pemimpin yg bijak jangan menyerang sprti itu.  😂😂,1
"1:56:08 bocor?
Apakah mungkin Maksudnya anggaran siluman?
Apakah mungkin Maksudnya kelebihan bayar?",0
"Kok kebanyakan komentar untk prbw semua sih? Keknya emg diatur deh. Jujur pengen ke jakarta semenjak pemerintahan pak anies, krna kata temen2 kuliah disana jakarta sangaaat dan sangat baguss sekarang",0
😂😂😂😂😂😂😂😂😂😂😂,1
"Usir orang Yaman sampai ke akar2 nya , seperti Miyanmar mengusir orang Rohingya, Orang Yaman di Indonesia  hanya merusak moral orang Pribumi, terutama Pribumi yang berpendidikan Rendah, kakak saya yg semula pedagang Karet menjadi Bangkrut sejak menjadi anggota FPI yang tergolong Kaum Radikal. Dari Bangkrut menjadi sakit2 Tan karena stress masuk FPI.",0
Mf bgt pk Ganjar dan Anis sgt agresip menekan pk Prabowo  utk pertanyaan rahasia negara tp sy salut buat pk Prabowo tdk terpancing krn memang paham dan mengerti ttg pertahanan yg sgt penting bgt dlm berbegara dan mf pk Ganjar dan Anis  sm sekali tdk mengerti ttg pertahanan krn memaksa pk Prabowo utk mempablikasi rahasia negara ngk sadar debat ini ditonton byk negara luar jd mf sy pindah pilihan dr no 3 ke no 2  dan dr debat pertama sy mulai ragu akan pk Ganjar dan sy melihat narasi2 kampangenya di lapangan di mn2 hy menyindir no 2 begitu jg no 1 dan bg sy no 2 yg layak dan pantas utk PRESIDEN  INDONESIA 2024 doa sy bersm keluarga besar sy kiranya Prabowo Gibran di bukakan pintu kepemimpinan Nya utk Indonesia lwt no 2 slm sehat dan slm damai surga turun utk Indonesia dan menjauhkan niat jahat dan rencana jahat dr Indonesia krn Indonesia milik Tuhan Allah yg mh esa Tuhan Allah yg hidup yg disembah dlm roh dan kebenaran amin 7x  💟💟💟🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,1
"Kesini gara2 lihat tiktok ada vt  org yg merasa janggal ,,, oh ternyata benar, saat ke 3 capres menyampaikan visi misi ,dlm salam pembuka ,, salah satu  stadion tv ada meng  cut  salamnya  PK Prabowo, seolah olah tidak memberi salam dg org yg beragama Islam, pdhl  disini mlh  diawali dg bismillah .",0
"Gua cari presiden yang bisa dekat dengan masyarakat, dan bisa membuat masyarakat jatuh cinta kepada Presiden, kebanyakan dari mereka kurang puas dengan kepemimpinan nya yang benci ada juga, tidak menyinggung masyarakat kalau tersinggung gua cari yang seperti itu",0
Pa anis kebanyakan argumen.. kita lihat kerja nyata nya saja pa,0
"besar kanyai nya, licin lidah, hati hitam. lain dibilang lain dibuat. bicara etika tetapi sejatinya tidak beretika. ""kenali luar dalam""!",1
Dulu saya mikir mau no 2 dan 3 menang ga masalah tapi cocok nya no 2 yg jadi presiden yg no 1 tukang ngibul no 3 ya tau sendiri aja de😅😅,1
Semakin yakin anis ganjar menang,1
Pak prabowo pilihan ku. Aku sudah yakin seyakin yakin ya …,0
Pak Prabowo Berwibawa..,0
Terlihat dari raut wajah pak Anis sangat sinis,0
"Di debat ini kita bisa melihat watak, pribadi,sikap,etika dari calon presiden love pak Prabowo yang ingin memimpin negara Indonesia tanpa menjatuhkan lawan 👍👍👍",0
Prabowoooo🫶🫶🫶🫶,0
Pak Prabowo dengan hormat tlg jangan terpancing dgn pertanyaan mereka yg sengaja mau buat pak Prabowo jadi stress dan bisa struuuk...jd santai saja pak ..kami mendukung anda..dibawa Happy aja pak..pendukung anda mengharapkan bpk utj jd Presiden..tlg pak jgn terpancing,0
"Tolong yang bagian supporternya dikondisikan. Adabnya dijaga ya. Jangan ramai sekali dan kesannya seperti urakan. Kemudian mengganggu acara debat. Moderator sudah bilang ""mohon tenang"" berapa kali itu sudah banyak tidak dipahami. Ini bukan acara tinju/mma. Tolong diperbaiki dengan tegas. Ditonton seluruh indonesia apa tidak malu. Mohon maaf saya sedikit gemas akan hal ini, mohon diperbaiki ya pak/bu. Terima kasih banyak. 🙏",1
Sepakat,0
Anis bas Edan,0
Jangan pilih semuanya..pilih saya capres no.4,0
"Saya itu tidak mendukung semuanya sodara tapi yang penting presidenya jangan ANIS BUSWEYDAN...!!! 🤣
 Toh kalo yang jadi prabowo atau ganjar saya ttap bekerja cari duit sendiri gak di kasih makan mereka pajak juga ttp bayar,,
 Jadi yang pinternya berlebihan jangan pada emosi dulu...!
 Toh mitosnya dari dulu RI 1 juga orang jawa terus kok bukan keturunan YAMAN APALAGI ONTA.🤣😅",1
"Tingkat kan lagi belajar ya., cari tau dulu pemimpin2 di negara maju itu seperti apa baru kasih argumen yg jelas, atau jangan jangan memang tak sekolah kau😭",0
Iya bang anies mah presiden bukan pre sinden,0
"Waduhhh...sudah jelas si Prabowo emosian , blm waktunya bicara ehhhh udh bicara duluan",1
"​ @AlyaFamul  
YG EMOSIAN GANJAR 😂😂  LIAT MUKA GANJAR 😂!! PRABOWO DI SERANG NO 1 & NO 3!! GAK BAKAL NGARUHHH",1
"Anis dan Ganjar udh buktikan Kinerja Prabowo mu, kau masih ngeyel aja..!!! Sakit hati yah Prabowomu di kuliti. Kasian.",0
 @iLhoMiLan  kau ucap spt itu berarti kau memperlihatkan jika SDM mu ini sangat RENDAH sekali..😌😌,0
"Mantap, naikkan gaji DPR biar nggak korupsi 😂😂😂",1
ngaco😂😂 lihat watak prabowo dibelakang. setelah debat😅,1
"monggo didalami kembali perbedaan antara pidato, diskusi, rapat, dan debat ya sahabat :)",0
berarti njebengan suka yang wataknya keras emosian suka marah marah ambisius seperti pak prabowo masailih pemimpin kaya gitu  milih pemimpin itu yang sabar kalem kaya pak ganjar,0
Mungkin anda buta dan tidak bisa mencerna dari hasil debat ya. Makanya dukung prabowo wkwk😅,1
" @agilrahmani7705  seperti kata pak ridwan kamil, yg pilih anies hanyalah org2 berpendidikan menengah ke atas",0
"Gua penasaran dengan prab w kok ada jadi presiden beli barang bekas, uang negara yang pasti di kendalikan dia, gua kasih saran kalau jadi presiden semua nya harus baru, apalagi pesawat transformers menyangkut keselamatan yang belajar pesawat takut takut terjadi kecelakaan, apalagi pesawat antar negara gua kasih saran beli yang baru dan canggih kuat di pakai bertahun-tahun, dan gua kasih saran cek semua pesawat untuk keselamatan penumpang dan keselamatan TNI angkatan udara,  salam satu darah merah putih",0
"Prabowo terlalu tegang. Apakah justru beliau yang ambisius ingin jadi presiden. Dibela belain terus sampai serenta skr. 
Saking Over PD jadi tanpa menjawab pertanyaan tetap merasa benar.",1
All In Prabowo ❤❤❤🎉,0
Anis jadi ketua RT aja,0
"Background pembawa acara bendera kebesaran nusantara era singosari dan majapahit . . 
Yang sepaham Like",0
